tech score,1.0
question_mark,0.8830681901983919
think,0.8404219707951811
learn,0.7469989003733679
you want to,0.7219468232251953
add anything to the agenda,0.7002640644903032
in the way,0.6447614873973615
make you,0.6276254800185576
agenda,0.6031639720814027
assign,0.33490890040840593
thought,0.21875184614846716
you do,0.15312680443456417
goal,0.12142717835545926
homework,-0.311981364869691
homework review,
